file,chi2,convergence,niter,neval,regPen,prior,regul,mu,gamma,tau,wavemin,wavemax,spectral_feature
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_HeI-wave-2.038-2.078um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.038-2.078_regul-hyperbolic_mu-316.22776601683796_tau-0.01_fov-44_pixSc-0.7.fits,7.510827007559,False,4613,5000,1.587412627376,Dirac,hyperbolic,316.22776601683796,,0.01,2.038,2.078,HeI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_HeI-wave-2.038-2.078um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.038-2.078_regul-hyperbolic_mu-316.22776601683796_tau-1.0_fov-44_pixSc-0.7.fits,7.506580244308,False,4589,5000,0.09165518051929,Dirac,hyperbolic,316.22776601683796,,1.0,2.038,2.078,HeI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_HeI-wave-2.038-2.078um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.038-2.078_regul-hyperbolic_mu-100000.0_tau-1e-06_fov-44_pixSc-0.7.fits,7.779046066649,False,4926,5000,0.878449999607,Dirac,hyperbolic,100000.0,,1e-06,2.038,2.078,HeI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_HeI-wave-2.038-2.078um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.038-2.078_regul-hyperbolic_mu-100000.0_tau-0.0001_fov-44_pixSc-0.7.fits,7.786556948685,True,16,68,0.8540775533681,Dirac,hyperbolic,100000.0,,0.0001,2.038,2.078,HeI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_HeI-wave-2.038-2.078um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.038-2.078_regul-hyperbolic_mu-100000.0_tau-0.01_fov-44_pixSc-0.7.fits,7.785685293102,True,635,703,0.518486016204,Dirac,hyperbolic,100000.0,,0.01,2.038,2.078,HeI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_HeI-wave-2.038-2.078um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.038-2.078_regul-hyperbolic_mu-100000.0_tau-1.0_fov-44_pixSc-0.7.fits,7.577044586616,True,1848,2111,0.01673321809411,Dirac,hyperbolic,100000.0,,1.0,2.038,2.078,HeI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-0.0_gamma-1.0_fov-44_pixSc-0.7.fits,3.993740750287,False,4633,5000,0.0,Dirac,compactness,0.0,1.0,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-0.0_gamma-50.5_fov-44_pixSc-0.7.fits,3.993740750287,False,4633,5000,0.0,Dirac,compactness,0.0,50.5,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-0.0_gamma-100.0_fov-44_pixSc-0.7.fits,3.993740750287,False,4633,5000,0.0,Dirac,compactness,0.0,100.0,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-1.0_gamma-1.0_fov-44_pixSc-0.7.fits,3.993559881598,False,4615,5000,1.277559330267,Dirac,compactness,1.0,1.0,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-1.0_gamma-50.5_fov-44_pixSc-0.7.fits,3.992756446244,False,4652,5000,0.09118397917707,Dirac,compactness,1.0,50.5,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-1.0_gamma-100.0_fov-44_pixSc-0.7.fits,3.993806652775,False,4603,5000,0.08592388000115,Dirac,compactness,1.0,100.0,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-316.22776601683796_gamma-1.0_fov-44_pixSc-0.7.fits,4.002091074458,False,4642,5000,0.6314940103746,Dirac,compactness,316.22776601683796,1.0,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-316.22776601683796_gamma-50.5_fov-44_pixSc-0.7.fits,3.992477685533,False,4563,5000,0.086037081248,Dirac,compactness,316.22776601683796,50.5,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-316.22776601683796_gamma-100.0_fov-44_pixSc-0.7.fits,3.993123509557,False,4602,5000,0.08271737957619,Dirac,compactness,316.22776601683796,100.0,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-100000.0_gamma-1.0_fov-44_pixSc-0.7.fits,4.356712652528,True,2060,2280,0.242646747417,Dirac,compactness,100000.0,1.0,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-100000.0_gamma-50.5_fov-44_pixSc-0.7.fits,4.039503970731,True,2010,2192,0.04464776748215,Dirac,compactness,100000.0,50.5,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-compactness_mu-100000.0_gamma-100.0_fov-44_pixSc-0.7.fits,4.039402990106,True,1839,2002,0.04451636708219,Dirac,compactness,100000.0,100.0,,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-0.0_tau-1e-06_fov-44_pixSc-0.7.fits,3.993740750287,False,4633,5000,0.0,Dirac,hyperbolic,0.0,,1e-06,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-0.0_tau-0.0001_fov-44_pixSc-0.7.fits,3.993740750287,False,4633,5000,0.0,Dirac,hyperbolic,0.0,,0.0001,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-0.0_tau-0.01_fov-44_pixSc-0.7.fits,3.993740750287,False,4633,5000,0.0,Dirac,hyperbolic,0.0,,0.01,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-0.0_tau-1.0_fov-44_pixSc-0.7.fits,3.993740750287,False,4633,5000,0.0,Dirac,hyperbolic,0.0,,1.0,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-1.0_tau-1e-06_fov-44_pixSc-0.7.fits,3.992610042116,False,4605,5000,2.458073324983,Dirac,hyperbolic,1.0,,1e-06,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-1.0_tau-0.0001_fov-44_pixSc-0.7.fits,3.992698362281,True,4595,4996,2.434800964007,Dirac,hyperbolic,1.0,,0.0001,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-1.0_tau-0.01_fov-44_pixSc-0.7.fits,3.992557470048,False,4611,5000,2.120918266752,Dirac,hyperbolic,1.0,,0.01,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-1.0_tau-1.0_fov-44_pixSc-0.7.fits,3.992799558741,False,4591,5000,0.1295093827935,Dirac,hyperbolic,1.0,,1.0,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-316.22776601683796_tau-1e-06_fov-44_pixSc-0.7.fits,4.011441998787,False,4648,5000,1.344029863572,Dirac,hyperbolic,316.22776601683796,,1e-06,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-316.22776601683796_tau-0.0001_fov-44_pixSc-0.7.fits,4.011455439459,False,4648,5000,1.328385153524,Dirac,hyperbolic,316.22776601683796,,0.0001,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-316.22776601683796_tau-0.01_fov-44_pixSc-0.7.fits,4.011054970081,False,4616,5000,0.989852196233,Dirac,hyperbolic,316.22776601683796,,0.01,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-316.22776601683796_tau-1.0_fov-44_pixSc-0.7.fits,3.99477021882,False,4609,5000,0.08699087527349,Dirac,hyperbolic,316.22776601683796,,1.0,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-100000.0_tau-1e-06_fov-44_pixSc-0.7.fits,4.271167658526,False,4893,5000,0.8973935135724,Dirac,hyperbolic,100000.0,,1e-06,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-100000.0_tau-0.0001_fov-44_pixSc-0.7.fits,4.293432671373,True,1394,1513,0.8750262920173,Dirac,hyperbolic,100000.0,,0.0001,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-100000.0_tau-0.01_fov-44_pixSc-0.7.fits,4.292697606973,True,1338,1471,0.5525936810676,Dirac,hyperbolic,100000.0,,0.01,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_MgII-wave-2.13-2.15um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.13-2.15_regul-hyperbolic_mu-100000.0_tau-1.0_fov-44_pixSc-0.7.fits,4.060466390422,True,1348,1517,0.01471309925139,Dirac,hyperbolic,100000.0,,1.0,2.13,2.15,MgII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-0.0_gamma-1.0_fov-44_pixSc-0.7.fits,5.219812158146,False,4558,5000,0.0,Dirac,compactness,0.0,1.0,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-0.0_gamma-50.5_fov-44_pixSc-0.7.fits,5.219812158146,False,4558,5000,0.0,Dirac,compactness,0.0,50.5,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-0.0_gamma-100.0_fov-44_pixSc-0.7.fits,5.219812158146,False,4558,5000,0.0,Dirac,compactness,0.0,100.0,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-1.0_gamma-1.0_fov-44_pixSc-0.7.fits,5.227971150301,False,4578,5000,1.678699115888,Dirac,compactness,1.0,1.0,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-1.0_gamma-50.5_fov-44_pixSc-0.7.fits,5.219524393233,False,4551,5000,0.09840342139061,Dirac,compactness,1.0,50.5,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-1.0_gamma-100.0_fov-44_pixSc-0.7.fits,5.222776055166,False,4576,5000,0.1067235029717,Dirac,compactness,1.0,100.0,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-316.22776601683796_gamma-1.0_fov-44_pixSc-0.7.fits,5.23362462874,False,4613,5000,1.310201719368,Dirac,compactness,316.22776601683796,1.0,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-316.22776601683796_gamma-50.5_fov-44_pixSc-0.7.fits,5.221820609595,False,4542,5000,0.1068290320345,Dirac,compactness,316.22776601683796,50.5,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-316.22776601683796_gamma-100.0_fov-44_pixSc-0.7.fits,5.227077909149,False,4551,5000,0.1041258142518,Dirac,compactness,316.22776601683796,100.0,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-100000.0_gamma-1.0_fov-44_pixSc-0.7.fits,5.495206824776,True,3318,3624,0.2776681372862,Dirac,compactness,100000.0,1.0,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-100000.0_gamma-50.5_fov-44_pixSc-0.7.fits,5.232600804596,False,4564,5000,0.05015942218683,Dirac,compactness,100000.0,50.5,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-compactness_mu-100000.0_gamma-100.0_fov-44_pixSc-0.7.fits,5.232319883052,True,4476,4869,0.04994909749583,Dirac,compactness,100000.0,100.0,,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-hyperbolic_mu-0.0_tau-1e-06_fov-44_pixSc-0.7.fits,5.219812158146,False,4558,5000,0.0,Dirac,hyperbolic,0.0,,1e-06,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-hyperbolic_mu-0.0_tau-0.0001_fov-44_pixSc-0.7.fits,5.219812158146,False,4558,5000,0.0,Dirac,hyperbolic,0.0,,0.0001,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-hyperbolic_mu-0.0_tau-0.01_fov-44_pixSc-0.7.fits,5.219812158146,False,4558,5000,0.0,Dirac,hyperbolic,0.0,,0.01,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-hyperbolic_mu-0.0_tau-1.0_fov-44_pixSc-0.7.fits,5.219812158146,False,4558,5000,0.0,Dirac,hyperbolic,0.0,,1.0,2.136,2.196,Brg
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_Brg-wave-2.136-2.196um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.136-2.196_regul-hyperbolic_mu-1.0_tau-1e-06_fov-44_pixSc-0.7.fits,5.223597192345,True,4540,4999,2.90388971093,Dirac,hyperbolic,1.0,,1e-06,2.136,2.196,Brg
