wvl_list,ellipse_redchi2,a_mean,a_median,a_err_16,a_err_84,phi_mean,phi_median,phi_err_16,phi_err_84,theta_mean,theta_median,theta_err_16,theta_err_84
1.5163161606324138e-06,62.720604737023,1.0268397335235182,1.0268497431039485,0.0004164936259225538,0.00038929737941328924,0.3973660729500154,0.3973111504497837,0.012057214181106002,0.012145010321904737,1.590486614808873e-08,1.5904952564799227e-08,7.597981192311734e-12,7.355187026190304e-12
1.5664535339965369e-06,33.79671063581025,1.0251878252095166,1.0251851615095333,0.0003423233477735099,0.00034014222467004807,0.3738015849590167,0.37377799818684676,0.011864958350108257,0.011989315407617607,1.5909658501729294e-08,1.590974069202354e-08,7.512541695538536e-12,7.319053080497983e-12
1.6187730125238886e-06,14.425205235382872,1.023428279787892,1.02420724873762,0.0006357189500136862,0.0032745077151616897,1.1381636114456672,0.3466717622248886,0.020315682790719547,2.7942027207346376,1.606893687585532e-08,1.6039811046486812e-08,1.2814608243743505e-11,1.590757731170397e-10
1.6695007616363e-06,9.574084250159991,1.0060713603047418,1.006110879459964,0.0005324614461967858,0.0005124149561988034,3.1314539481182244,3.1376937942009824,0.006347453831650807,0.002916928993935919,1.61311673240659e-08,1.613152814558683e-08,6.627535720166899e-12,6.698244820699841e-12
1.7191039205499692e-06,12.261450917406734,1.0178339432094703,1.0200930527161503,0.0051391412505295,0.0003811815928955742,0.8808968540226575,0.5090960514250147,0.02313618549928187,1.4414178351763822,1.6030476936925968e-08,1.5913519413048594e-08,1.0120754415545731e-11,2.475007628149952e-10
1.7608845155336894e-06,20.691483437204816,1.0288512552882518,1.0178815645279358,0.0008821236530529575,0.0338101802276316,3.1930489425758304,3.1415184530069507,0.0006237650122828953,0.13844983025110835,1.651853016985783e-08,1.6170280088136076e-08,9.02641649479082e-12,1.0912391571360365e-09
1.97000008483883e-06,10.051307728866671,1.002879067792197,1.0024859123803966,0.0017330606146981342,0.002503924749906572,1.2927600448636154,1.130560863607256,0.3676964636691361,0.8158699057482548,1.7494225166107793e-08,1.7494166322590345e-08,2.6790181241089014e-11,2.7079328356093497e-11
1.9832145881082397e-06,69.71081349124613,1.0076873099796624,1.0083962441375516,0.0009589033748178544,0.0007637743873494252,1.3242820689814436,1.4492631950469588,0.06308307023600612,0.05209283345054838,1.7516872157645e-08,1.75171224173206e-08,1.005792952188252e-11,9.476077233175319e-12
1.9964290913776495e-06,64.4542371775947,1.0093003523932977,1.0094797252940737,0.0006678606885344163,0.000632669385911333,1.2340671809594692,1.1949444888527088,0.03354963610036665,0.03488482959621941,1.7342411181173832e-08,1.7342593913044476e-08,7.950273959644442e-12,7.370848661169723e-12
2.0096435946470592e-06,23.311707694644145,1.0086570359465918,1.0095404292748524,0.0018644733198398544,0.0014130451291212154,1.9558420518539226,2.1780632016948513,0.0984851612120683,0.06352250901865508,1.7679994336500867e-08,1.7679143340640628e-08,1.580412890123767e-11,1.731148376868925e-11
2.022858097916469e-06,62.22054421954358,1.004617382221212,1.0046135628166808,0.0008571822422478448,0.0008850676110212508,1.5959831599802479,1.6001821569477723,0.15567873378419073,0.14630282037582587,1.7835242183683262e-08,1.783529837794867e-08,1.2729405351191475e-11,1.2599503508368678e-11
2.0360726011858787e-06,60.7657851953234,1.0088360316626002,1.0088435807070306,0.000536761520444573,0.0005141264657282374,1.5872233113710952,1.5863100204348788,0.03900887633237082,0.040346689564381366,1.7762044545047356e-08,1.7762031555025754e-08,7.578114758723893e-12,7.64606280274051e-12
2.0492871044552885e-06,29.837183148887522,1.0032388221062867,1.0032250581891544,0.0018005183914218126,0.0017190193267850873,2.1694549329416524,2.2267225626414096,0.22271837152946317,0.15963314080277202,1.791734131813854e-08,1.791709202907555e-08,1.4756080075141883e-11,1.5486011320029427e-11
2.0625016077246983e-06,14.32358860321777,1.0104094939401,1.0104163401103738,0.0010786138901093256,0.0010594313558953683,1.1774656041091667,1.1760397803377591,0.04933848957483766,0.052732834086129055,1.72853072265967e-08,1.728520095005706e-08,1.3079534517087633e-11,1.335318428186266e-11
2.075716110994108e-06,33.34623806072124,1.007952171634051,1.0081201057278553,0.0009610166155380462,0.0009481762794123494,1.179410186961083,1.1285361628246036,0.04668272672160856,0.05370197186206194,1.7408614380928193e-08,1.740871047701974e-08,1.0299136115184459e-11,1.0306379029310316e-11
2.0889306142635178e-06,46.424434941163106,1.0071609944469302,1.0073693509868025,0.0005185202675432876,0.0005012827597268288,1.4498610626774313,1.4900875197650136,0.04534628698990484,0.04556228794876338,1.7092673819221674e-08,1.7092625791859887e-08,6.529661049668325e-12,6.753930576904022e-12
2.1021451175329275e-06,44.32352504447706,1.0095801250698115,1.0095776083781893,0.0005190827752961091,0.0005180661121055863,1.5873078158074843,1.5871366131271367,0.035639155641934206,0.03586565055437885,1.7209956766358696e-08,1.7209894182537644e-08,7.135425681252953e-12,7.291554017365559e-12
2.1153596208023373e-06,49.261746300315814,1.011742960401363,1.0117457444074722,0.000596525518845592,0.0005838251643497383,1.4004026301147992,1.4001293135250696,0.02644135349140586,0.027024995671795837,1.7119874600634454e-08,1.711987690872506e-08,7.219887399753224e-12,7.293668817604348e-12
2.128574124071747e-06,42.065073964879964,1.0069551371988366,1.007605510751391,0.0006243360805751053,0.0004884391886057493,1.6283679787183243,1.773956791376409,0.05407115700382725,0.04407762169293594,1.7047478471645667e-08,1.704750246268854e-08,7.0413560793478075e-12,7.0236671825329336e-12
2.141788627341157e-06,32.201294389022415,1.0077362829499668,1.008857773044138,0.0012560370003260601,0.0007493319141551602,1.560470018085759,1.3306084043703055,0.034887301175744456,0.06024371375858428,1.693567122147909e-08,1.6938265041929932e-08,1.37098761014794e-11,8.670405575770829e-12
2.1550031306105666e-06,22.384892837257937,1.010215494301029,1.0102083639456203,0.0006592862211263206,0.0006688083172472492,1.4632758474213527,1.4629718334690214,0.03365912196432963,0.034133688881334834,1.6805818385345304e-08,1.680578185864825e-08,7.960303455114946e-12,7.886203876515031e-12
2.1682176338799763e-06,42.18427279469673,1.010747209571312,1.0107470547721573,0.0005209241861232616,0.0005186784831563429,1.6577909411665306,1.6576085485760736,0.02997621450708321,0.029988949801523557,1.685962350772675e-08,1.685962828411028e-08,6.959848023715899e-12,7.0377681497779165e-12
2.181432137149386e-06,17.682491492339253,1.0055540407804298,1.0055979148432725,0.0006472336541665236,0.0006424604346972895,1.496994733674438,1.4811336467088063,0.05553216655335058,0.06158056128196221,1.6777791970685953e-08,1.6777855716459156e-08,8.199778379804937e-12,7.957964870578054e-12
2.194646640418796e-06,30.094649599732428,1.011164961761086,1.0113694684346726,0.0006922043722945581,0.0006802603219913106,1.4174965829622967,1.3827308976038273,0.029268622144254408,0.03259194968568213,1.6956600973159815e-08,1.6957164189489982e-08,8.43509224191327e-12,7.897951891578956e-12
2.2078611436882056e-06,10.269121638415687,1.0105261423668406,1.0108273035545823,0.0008211784093585806,0.0007951499387304217,1.6016694365837754,1.5540608822693138,0.040509470465970754,0.04535679127119363,1.6738456027138867e-08,1.6738977331142135e-08,1.1069893438042389e-11,1.0707827418005254e-11
2.2210756469576154e-06,12.323588926531041,1.0078046100780866,1.0078057575842418,0.000839699907001501,0.0008419701352853082,1.636603043329529,1.635730662489865,0.06161541586239383,0.06327745098640936,1.685551276410101e-08,1.6855569006802833e-08,1.1148144927330752e-11,1.0905842253460012e-11
2.234290150227025e-06,12.82661117342835,1.0114748168558563,1.0114787434679067,0.0007924131397563094,0.0007785155875348337,1.6129189419567633,1.6119441349319819,0.037042373015043095,0.03938177317366631,1.665777725020806e-08,1.6657816758269433e-08,9.717806418833009e-12,9.61500165118596e-12
2.247504653496435e-06,15.919958434765277,1.013107967490383,1.0140610421045917,0.0011171883204390554,0.0009905010103410383,1.4218741273013156,1.516142615310297,0.04010363018394392,0.03468649645257749,1.667850026324325e-08,1.6682344548597178e-08,1.3462484907853196e-11,1.1310865159619866e-11
2.2607191567658447e-06,13.980919040255978,1.0079498684582135,1.0079524795059982,0.0008799924721416552,0.0008724042105456853,1.8441927760397139,1.8454652853551705,0.07085883814887661,0.06713224407232499,1.6662506688904125e-08,1.6662537800600867e-08,1.1190247156974772e-11,1.1496241320045854e-11
2.2739336600352544e-06,23.48616037076119,1.0103402581152232,1.0103370827122138,0.0007442506440413776,0.0007610137903655279,1.8066576744630716,1.808052427834366,0.05358601555218678,0.050010341292007876,1.660837775448815e-08,1.660843322731871e-08,1.0211989248385317e-11,1.0320809380887687e-11
2.287148163304664e-06,24.61782155869458,1.0102336249567268,1.0102306478862095,0.0007986208249628479,0.0008113456720404422,1.8250530770650422,1.825295750424928,0.04824582954239798,0.04747656694077684,1.6659638564899304e-08,1.665977751776999e-08,1.0531255446937545e-11,9.949698333737568e-12
2.300362666574074e-06,31.10707318298816,1.014429103715415,1.0151990801861965,0.0011045462060721434,0.0010063799207495894,1.8788113798948238,1.9829659803069404,0.045968201638657336,0.03918023614471111,1.6980823308004504e-08,1.69816017697313e-08,1.4159142347781537e-11,1.2435952079657338e-11
2.3135771698434837e-06,29.642743351592806,1.0181196529102257,1.0181174935579043,0.0010480743753000787,0.0010545682764806497,2.08941018397742,2.089715516491944,0.02856165133376276,0.028110692836917472,1.6903123831038383e-08,1.690310204028256e-08,1.2139848495093225e-11,1.2174907513402149e-11
2.3267916731128935e-06,29.918317733411403,1.0120889471985566,1.0141895569021615,0.01370518454463232,0.001211733572938467,1.9925881929528373,2.3408970387873036,1.7650241006268776,0.03322352392288286,1.7944191439709864e-08,1.794446765683466e-08,1.245837723204315e-11,1.2065578665918246e-11
2.3400061763823032e-06,31.670190389309656,1.012421474209285,1.0124049226569958,0.001140785556782431,0.0011580053446034189,2.0705509597363347,2.072026641879333,0.042057704807917595,0.03956564791224837,1.6836211811564207e-08,1.6836054716580033e-08,1.2616343544964546e-11,1.3087872014128778e-11
2.353220679651713e-06,22.349254020458755,1.0201187333026382,1.0217485390310332,0.0020210317511024645,0.0017711081917752836,2.2237486491034586,2.3914984025875654,0.03192705108325766,0.02566282203520176,1.936925115618318e-08,1.9363450146798245e-08,1.9294336707609963e-11,2.2499862638178073e-11
2.3664351829211228e-06,36.38856798108128,1.022044692034989,1.0243248796545708,0.0018646885291280224,0.0014622766398169063,1.981837406866508,2.1774159643483086,0.03440506954018652,0.02433006379468816,1.7388046946341973e-08,1.7384291463754607e-08,1.644090115666472e-11,2.0359861023924608e-11
2.3796496861905325e-06,36.86251968265529,1.0170149367204175,1.0170175348979313,0.0014865465901592323,0.0014732888421493673,2.230845638665842,2.2317221624718355,0.03666643221211263,0.03595898977696965,1.8103449115987892e-08,1.8103387531073823e-08,1.808213243585808e-11,1.7857424171254552e-11
2.3928641894599423e-06,33.50450545975789,1.015128819488556,1.0151244550140435,0.0017992505944719461,0.001757324005684291,2.3831742282892447,2.383493006710242,0.03994628800504074,0.039615349763746366,1.8361138015998162e-08,1.8361091615994395e-08,1.9554209158804815e-11,1.9667154084070392e-11
1.97000008483883e-06,9.721948855988195,1.010051546905867,1.0100357701217764,0.001807770082076443,0.0018201721456267972,1.4020766898190182,1.3943572012215353,0.12314548204680587,0.13848813869103926,1.739421218582611e-08,1.739426409169953e-08,2.431283685720391e-11,2.4460398466667147e-11
1.9832145881082397e-06,60.50138851230819,1.0116528248948944,1.011717230650469,0.0006671519196117526,0.000687352301594002,1.4292761491441244,1.4374192914218238,0.03178117803289582,0.032194260244937656,1.7451514877333056e-08,1.745179694449308e-08,9.017309221516179e-12,8.55673916125765e-12
1.9964290913776495e-06,75.3575578101088,1.011530608967037,1.0115284538254161,0.000637419061439104,0.000649899784237018,1.5124419498568882,1.5120712389983917,0.033558150733651315,0.03403750544105755,1.746823458438566e-08,1.7468143215018368e-08,8.177674904727767e-12,8.154799354166016e-12
2.0096435946470592e-06,30.42508377198837,1.0060633548943996,1.0060734380840648,0.001304622698511837,0.0012684637723423542,1.0854720497388637,1.0842180033570825,0.1018479631750312,0.10251941130007158,1.754291645750757e-08,1.7542636179402376e-08,1.5834831565263684e-11,1.5952069700580522e-11
2.022858097916469e-06,36.007402796068085,1.0127260455006533,1.0127123353442675,0.0008752410718717574,0.0008976083905174459,1.8855662179482695,1.8867220811349217,0.03873530114982193,0.036020013995880396,1.7502664097506565e-08,1.7502409903390028e-08,1.06340574871749e-11,1.1462726973472533e-11
2.0360726011858787e-06,99.28793951957495,1.0165932781016478,1.0168465417213093,0.0005502588731873814,0.0005447692566422635,1.441314708674002,1.4141755506825868,0.017799303699054247,0.01951726757360861,1.7854643245736555e-08,1.7854821735055022e-08,6.919433346789258e-12,6.792469942582267e-12
2.0492871044552885e-06,23.30769988820058,1.0132667325190026,1.0132412001749431,0.0011976775021318442,0.0012488958812855167,1.9302586857870094,1.9318827083255554,0.0496468278990021,0.0477323109680059,1.776976703724431e-08,1.776967583172122e-08,1.3658243019370277e-11,1.3750154706540149e-11
2.0625016077246983e-06,24.77545874533634,1.0155158115468252,1.0155073842563747,0.0009051882434563119,0.0009461465737692354,1.4982894139736977,1.4981523449523766,0.04027331270027368,0.040001534455815335,1.7255090006548978e-08,1.7255216164613955e-08,1.264896448498597e-11,1.2578562155182864e-11
2.075716110994108e-06,43.81777332445054,1.0097507371790841,1.0097489901682375,0.0006381333528715505,0.0006563050028016715,1.6214208396053158,1.6209550180726509,0.04307134511878363,0.04361008340770933,1.7332032648598164e-08,1.7331968769287905e-08,8.821807877263857e-12,9.049534128440922e-12
2.0889306142635178e-06,50.03692282766368,1.0153822747006505,1.0153884583189814,0.0006318488057179827,0.0006125515669543891,1.3956195537650327,1.3950935784874852,0.019659857969894112,0.02095637024670083,1.7165538270506547e-08,1.716566484433489e-08,7.50799548971612e-12,7.089989018343801e-12
2.1021451175329275e-06,71.60314277087555,1.0167633700329841,1.0167651646150042,0.0005153918848268546,0.0005086981210189467,1.4777426551400332,1.4776086821536392,0.014895510663025302,0.015283423127796958,1.729929531656226e-08,1.729922113335738e-08,5.832291352059628e-12,6.041017837838911e-12
